CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG,SET
46,Elaine T Fowler,M,2,54,0.628278038,20,12,4,1,2,1,285,1365,22,0.883928571,0,serve5
3224,Stanford I Eastwood,F, .,126,0.219140256,14,6,2,1,2,2,1075,1211,49,0.87628866,0,serve5
5002,Steward M King,M,1,108,0.329407804,16,9,3,0,0,0,968,1382,31,1.2,0,serve5
1467,Jack I Wood,M, .,114,0.05825418,12,6,3,1,1,0,418,394,28,2.330097087,0,serve5
3833,Jeremy U Waugh,M, .,78,0.306578234,20,22,3,2,0,3,892,398,36,0.826815643,0,serve5
2833,Cindy P Hartley,M,2,150,0.361322353,21,22,3,1,0,3,744,905,36,1.175,0,serve5
6487,Amy B Richards,M,1,126,0.244015112,3,2,2,1,1,1,394,214,35,1.597701149,0,serve5
3457,Clive V Maxwell,F, .,132,0.579468759,9,8,3,1,1,3,605,440,60,1.684729064,0,serve5
2884,Harry X Jones,F,1,96,0.457229727,2,6,4,1,2,2,911,1155,49,2,0,serve5
6760,Tom N Gray,M,1,102,0.432110673,21,15,2,1,2,1,1068,290,36,1.303867403,0,serve5
3202,Leo V Anderson,M,1,126,0.340682672,20,6,2,1,3,2,694,414,47,3.271186441,0,serve5
1031,Carlin M D'mello,F,1,96,0.166074918,7,10,3,1,2,2,974,998,31,0.487804878,0,serve5
854,Keith E Hadley,F,3,150,0.099344762,10,24,2,1,1,1,754,1038,48,1.01,0,serve5
7340,Kristin R Wilkinson,M,1,174,1.691721706,12,6,2,0,2,2,923,677,26,0.662337662,0,serve5
6260,Nicholas E Adams,M,1,114,0.214232196,9,14,3,1,2,0,909,614,52,1.894736842,0,serve5
1354,Larry T Wingard,F,2,96,0.930247856,19,14,3,1,0,2,331,1054,58,1.445652174,0,serve5
3953,Colin O Elder,F,2,48,0.836144244,17,20,3,1,2,2,1093,491,34,1.125,0,serve5
4047,Debra U Jhonson,M, .,90,0.397718839,4,2,1,1,2,0,489,1150,53,2.112903226,0,serve5
3967,Sumantha C Watson,M, .,96,0.280621029,29,24,4,2,1,2,716,299,60,1.627906977,0,serve5
6079,Goldie S Murdoch,M,1,114,0.493996763,20,21,2,2,0,2,500,554,58,1.328358209,0,serve5
5508,Hendrick T Murray,F,2,114,0.869009837,25,31,3,1,1,1,284,1198,53,1.097087379,0,serve5
871,Christian P Wood,F,1,138,0.587218349,19,18,3,1,1,1,1104,921,53,1.683615819,0,serve5
5997,Mary U Baxter,M,1,78,0.388739584,4,5,3,1,1,3,882,1325,49,1.217391304,0,serve5
604,Jane G Richie,F,1,126,0.398541873,9,0,2,2,3,2,839,1163,50,0.915966387,0,serve5
2915,Larry Q Cook,F,1,156,0.343491839,4,16,4,2,1,2,662,896,42,1.71,0,serve5
2859,Britta T Spencer,M,1,60,0.048979598,15,16,3,2,3,1,556,332,32,0.85840708,0,serve5
2665,Judith Y Spence,M,1,132,2.307028325,4,4,2,1,2,2,207,818,58,0.869565217,0,serve5
3230,Debbie P Grant,F,2,108,0.003945974,19,22,2,0,2,1,965,645,43,0.994219653,0,serve5
5030,Carl J Connor,M,1,144,0.250898185,16,13,1,1,0,0,769,478,41,0.861788618,0,serve5
1402,Bill G Cooke,M,1,132,0.489661715,13,22,3,1,0,1,1193,1112,43,2.302631579,0,serve5
725,Debbie Q Albright,M,1,90,0.30142465,4,14,2,1,2,3,864,803,54,0.720379147,0,serve5
3716,Arlene M Cook,F, .,120,4.73008338,17,13,4,1,1,1,932,1256,22,1.103139014,0,serve5
7103,Leo K Ricardo,F, .,114,1.980558498,20,18,1,2,2,1,634,819,59,2.139534884,0,serve5
5811,Leo U Muldowney,F, .,96,0.500746446,16,10,2,2,1,2,370,1028,59,1.027027027,0,serve5
483,Carl C Warton,M,1,102,2.064352304,0,25,4,1,3,1,913,334,58,1.390728477,0,serve5
7475,Desmond G Rhodes,M,1,132,0.280058238,9,4,1,2,2,1,774,1129,50,1.516778524,0,serve5
4172,Brian C Norton,M,1,132,0.358588818,17,22,2,2,1,3,519,252,41,1.421319797,0,serve5
2551,Tim K Murray,M,1,108,0.85721881,19,16,2,0,0,0,999,938,32,0.349834984,0,serve5
4516,Harry J Winters,M,1,84,1.126445094,4,4,2,2,3,2,661,1349,58,1.171428571,0,serve5
1458,Jim U Pott,F,2,78,0.324876968,4,22,3,1,3,0,655,555,35,1.448979592,0,serve5
643,Gregory H Hadley,M,1,102,0.049249444,20,15,3,1,3,3,911,617,52,2.074074074,0,serve5
2417,Currie E Maxwell,F,1,162,0.280912137,18,8,1,1,2,2,985,1284,56,2,0,serve5
5374,Martin W Rogers,M,2,120,0.837449256,20,9,3,2,0,0,452,628,61,1.043956044,0,serve5
6848,Dillon F D'mello,M, .,108,0.110116153,18,24,3,1,2,1,463,656,46,0.900473934,0,serve5
43,Carl I Connor,M,2,72,0.537222564,3,17,2,2,2,2,1159,1066,58,1.333333333,0,serve5
591,Keith B Potter,F,1,138,0.396162603,2,24,3,1,2,2,974,532,62,0.913580247,0,serve5
7011,Jack Q Wood,M,1,114,0.460564452,22,12,2,1,1,1,864,1031,33,0.566666667,0,serve5
6750,Currie D Anderson,F,1,120,0.202008422,21,16,3,0,3,0,583,600,54,1.323076923,0,serve5
1756,Brian W Howarth,M,3,114,0.076057947,10,6,3,1,2,1,260,671,22,1.3,0,serve5
4676,Larry R Powell,F,1,114,0.329319397,5,0,4,2,1,1,970,486,60,0.986425339,0,serve5
111,Ian   Hunt,M,2,174,0.307349569,1,12,2,1,2,3,633,540,49,1.312820513,0,serve5
1523,Jhonny S Jones,M,1,138,0.5366403,9,21,4,0,2,2,668,1320,44,1.091836735,0,serve5
6639,Mary F Goodman,F,2,120,0.260732936,11,24,4,2,3,3,295,759,32,0.82278481,0,serve5
6413,Jill F Dsilva,M,2,126,0.327795988,17,6,4,1,2,3,467,244,35,0.646153846,0,serve5
2130,Kristin Y Spencer,F,1,132,0.586006028,16,19,4,1,1,3,494,1001,24,0.729411765,0,serve5
4963,Cindy H Lowe,M,1,126,1.733084152,9,6,2,1,2,0,1013,457,52,1.582278481,0,serve5
6226,Paul K Shaw,M,2,132,0.007028224,12,4,2,1,2,3,681,1269,43,1.770491803,0,serve5
7051,Arlene X Warner,M, .,78,0.317965414,30,21,2,1,2,2,516,304,61,0.427807487,0,serve5
1376,Debra A Marshall,F, .,150,1.729895672,12,23,2,2,1,0,976,202,52,1.032608696,0,serve5
3124,Richard D Wright,M,1,150,0.315637131,13,16,3,1,0,3,324,1120,34,1.093220339,0,serve5
2810,Christian Q Anderson,M,1,150,0.091474263,16,12,3,1,2,2,1180,1312,51,1.407407407,0,serve5
6868,Alex Q Green,M,1,96,0.404540753,28,31,3,1,2,0,826,464,54,1.101010101,0,serve5
3346,Debbie J Cook,M,1,108,0.504165856,9,1,2,0,2,1,263,563,46,0.372093023,0,serve5
3620,Eve L Turner,M,2,180,1.432553439,11,8,4,1,2,0,888,974,47,1.257142857,0,serve5
2568,Pauline I Atkins,M,2,114,0.398518595,15,20,1,2,2,2,465,994,52,1.8,0,serve5
4330,Jack P Warner,F,2,90,1.559286269,16,9,4,0,3,3,782,336,38,1.262135922,0,serve5
5117,Jim Z Goodman,M,2,114,0.13383874,20,9,2,0,1,3,293,844,32,0.974683544,0,serve5
4463,Russel X Wood,M, .,132,0.277868778,22,15,3,2,2,0,644,359,51,1.104,0,serve5
2628,Elaine I Lara,M,3,108,1.169537691,15,21,2,2,1,3,221,437,36,0.873239437,0,serve5
6323,Cathy M Howarth,M,2,102,1.564171597,19,2,4,1,0,3,591,400,55,2.246376812,0,serve5
4623,Jill F Grant,M,1,108,1.766876367,21,12,2,1,1,1,741,992,31,1.245901639,0,serve5
7597,George A Sanders,M,2,156,0.724536071,20,23,2,2,3,3,782,921,33,1.212962963,0,serve5
5180,Stanley C Carson,F,1,132,0.24587193,7,15,4,2,3,0,204,1118,28,1.284916201,0,serve5
4227,Jeanine L Adams,M,1,108,0.948307338,11,12,1,0,2,0,572,1352,44,1.093117409,0,serve5
856,Duncan   Warner,F,1,162,0.457948718,9,12,2,2,1,3,411,817,46,1.214285714,0,serve5
892,Sally L Richie,M,3,114,0.22774747,24,16,3,1,1,3,444,662,56,0.686868687,0,serve5
2594,Bonnie V Connor,M,3,120,1.246194864,16,8,3,2,2,1,463,1153,25,2.441176471,0,serve5
3516,Glorin A Warner,M, .,120,0.00725572,24,33,3,0,3,0,1086,1144,28,1.165991903,0,serve5
2723,Carl J Roberts,M,2,156,0.184433517,19,18,3,1,1,2,712,926,45,1.181395349,0,serve5
5212,Clifford O Baxter,M,1,102,0.455212948,14,15,3,1,2,0,341,1321,29,1.158536585,0,serve5
2217,Harry O Winters,F, .,96,1.609842962,6,9,2,1,0,1,623,217,60,0.693877551,0,serve5
7029,Tom X Jhonson,M,1,108,0.136411966,23,29,1,2,3,3,631,1122,31,1.6,0,serve5
5162,Stanley Z Warner,M,1,132,0.208046887,10,24,4,1,0,3,659,1252,30,1.649122807,0,serve5
1571,Clements D Fisher,M,1,78,0.543281378,11,24,3,1,3,3,221,888,47,1.652777778,0,serve5
1383,Jhon E Rutherford,M,1,174,0.545028659,23,30,3,1,2,3,453,479,53,0.896174863,0,serve5
2794,Adolph P Donald,M,1,144,0.145575623,14,22,2,2,1,1,1040,827,24,1.222672065,0,serve5
222,Nicholas F Murray,M,2,66,0.519908709,4,10,2,1,3,1,1022,452,32,1.448888889,0,serve5
7759,Ralph E Morton,M,1,108,0.450076589,14,1,3,0,2,1,445,265,24,2.973684211,0,serve5
7660,Neal Y Crowe,M, .,102,0.955947023,17,25,3,2,2,3,281,1341,32,1.875968992,0,serve5
6916,Dillon K Wilks,M,2,84,0.332879051,6,0,2,0,0,1,256,578,56,1.184713376,0,serve5
1948,Clements J Ricardo,M,2,90,0.409103191,12,16,1,1,1,3,943,1102,26,1.895348837,0,serve5
6929,Gregory Y Howarth,F,1,108,2.725951687,4,12,2,2,2,3,611,307,47,1.267015707,0,serve5
3729,Suzzane P King,M,1,144,0.413608915,18,18,4,1,1,2,875,913,54,0.960784314,0,serve5
7432,Phil E Muldowney,F,1,132,0.386731686,29,26,2,2,1,2,889,1295,38,0.617283951,0,serve5
3404,Steward Y Jones,F,2,96,2.431785347,21,12,3,1,0,0,427,977,25,1.428571429,0,serve5
3153,Demie X Lyod,M,2,114,0.315212599,1,2,4,0,2,3,305,527,55,0.628272251,0,serve5
927,Larry I Renne,M,1,132,12.11735866,19,21,3,0,3,3,280,1331,59,1.291925466,0,serve5
5486,Paul H Baker,M,2,78,1.739824834,17,1,2,0,3,0,1063,976,50,1.591836735,0,serve5
570,Goldie I Thomas,, .,162,0.392601984,10,8,3,1,3,0,774,1205,42,0.622807018,0,serve5
5131,Simone X Muldowney,F, .,96,0.620140489,15,21,4,0,2,1,510,1013,24,2.81300813,0,serve5
2913,Barry B D'mello,F, .,126,0.171034077,13,6,2,1,0,1,420,666,36,1,0,serve5
5111,Bonnie V Fleming,F, .,72,0.355294862,9,21,1,2,1,3,651,470,37,1.489361702,0,serve5
4150,Ian W Brown,F, .,84,0.159894627,14,15,4,1,1,2,1140,1182,46,1.171428571,0,serve5
3136,Marilyn D Renne,F, .,132,0.424215193,8,0,3,2,1,1,434,654,39,1.055555556,0,serve5
1646,Clint M D'mello,F, .,138,0.497046722,7,9,4,2,0,2,1002,1113,53,1.536,0,serve5
1548,Mary G Maxwell,F, .,126,0.906539197,9,19,4,2,2,0,656,309,43,0.455958549,0,serve5
6332,Leo F Ricardo,F, .,120,0.32076759,9,14,1,1,1,1,514,1081,31,1.936305733,0,serve5
3434,Britta H Sanders,F, .,84,2.149633868,3,5,3,1,0,2,471,769,51,1.291925466,0,serve5
3139,Augustine H Botham,F, .,120,0.023777786,9,14,2,1,0,0,920,546,29,0.497652582,0,serve5
3318,Clements N Taylor,M,1,90,0.173627709,15,0,1,3,0,1,623,614,27,1.6,1,serve5
1048,Clarke J Whitehall,M,1,174,0.014675728,14,12,3,3,0,0,1168,1004,26,0.592592593,1,serve5
3987,Britta B Hunt,F,2,96,0.18422221,19,3,2,2,0,0,504,550,25,1.052631579,1,serve5
3518,Brooks Z Roberts,M,1,126,0.027601681,5,4,3,0,1,1,500,505,20,1.621621622,1,serve5
3568,Steve H Whitehall,M,2,162,0.121087559,5,13,3,0,0,3,678,619,27,1.263157895,1,serve5
7118,Cathy U Lara,M, .,138,0.070539086,9,6,3,2,0,0,537,986,28,2.928571429,1,serve5
2486,Clifford T Wallace,M, .,84,0.111516642,10,16,4,0,1,1,725,647,20,0.652173913,1,serve5
6603,Glorin F Crawford,M, .,84,0.063274443,8,13,2,0,0,3,230,407,25,0.571428571,1,serve5
6019,Jhon   Gilchrist,M,2,108,0.164420924,6,6,2,2,0,1,359,584,25,1.65,1,serve5
7774,Bond V Ricardo,M,2,138,0.193883477,17,4,4,2,0,1,558,1322,28,1.466666667,1,serve5
6305,Clifford J Jhonson,M,2,114,0.529125544,6,15,3,2,0,0,639,617,20,0.888888889,1,serve5
1190,Solomon S Marshall,M,2,156,0.593783618,12,13,3,0,1,1,896,575,43,0.933333333,1,serve5
1457,Currie Y Goodman,F,1,90,0.211985914,7,8,3,0,1,0,1027,526,26,0.369230769,1,serve5
7064,Simone R Brown,M,2,186,0.10770246,4,7,3,3,0,1,511,280,26,1.902439024,1,serve5
5325,Clara D Whitehall,M,1,108,0.606313593,4,5,1,1,0,0,902,327,21,1.575757576,1,serve5
1267,Dillon K Brown,F,1,126,0.532766789,7,20,1,1,0,2,504,1277,26,0.583333333,1,serve5
746,Brooks U Adams,M,1,114,0.193256884,7,9,2,1,1,0,638,509,27,0.961538462,1,serve5
2188,Pele A D'mello,M,1,90,0.051471345,18,13,3,2,1,1,443,280,25,0.691358025,1,serve5
5033,Ralph G Norton,M, .,150,0.111009925,16,2,2,4,0,3,510,449,27,0.339622642,1,serve5
3777,Christine P Adams,M,1,108,0.03422271,3,11,4,3,0,3,764,598,24,0.787878788,1,serve5
6619,Martin M Bradley,M,2,138,0.052261116,1,16,2,0,1,3,720,638,38,0.634146342,1,serve5
7548,Racheal K Donald,F,1,108,0.369206076,7,21,3,1,0,1,539,451,22,1.675675676,1,serve5
6427,Jhon U Thomas,F,4,96,0.032677225,11,5,3,1,1,3,697,609,23,0.3,1,serve5
6521,Harry D Rutherford,M,6,138,0.043366011,9,22,1,0,1,0,664,405,21,1.487179487,1,serve5
7485,Bond Z Dsilva,F,2,126,0.258074442,21,20,1,0,1,0,306,688,27,1.172413793,1,serve5
6426,Cathy V Hartley,F,1,96,0.106957812,17,8,2,2,0,0,603,647,25,1.414634146,1,serve5
2078,Clements T Pott,F,3,108,0.081024125,6,3,4,0,0,2,1015,858,26,0.68,1,serve5
1537,David P Jackson,F,2,120,0.083206719,16,32,2,1,1,3,1144,589,51,0.523809524,1,serve5
4266,Judith M Wilkinson,F,1,120,0.173364231,4,24,1,4,0,0,1198,493,26,0.722222222,1,serve5
6526,Henry   Mcintyre,M,2,150,0.068233775,2,18,4,4,0,1,542,548,27,1.866666667,1,serve5
4497,Barry N King,M, .,84,0.232556941,15,9,4,0,0,3,707,604,26,0.575757576,1,serve5
3829,Christine O Thomas,F, .,144,0.304546939,6,3,4,1,1,3,538,918,27,0.655737705,1,serve5
3483,Richard I Spear,F, .,186,0.262588681,8,10,2,0,1,2,518,440,21,1.346938776,1,serve5
7554,Sam   Smith,F, .,108,0.063546032,2,16,3,2,0,2,670,675,21,0.928571429,1,serve5
7299,Cameron A Walter,F, .,114,0.118315343,13,25,2,3,0,0,620,530,22,0.5,1,serve5
3196,Currie Z West,F, .,108,0.143231047,12,24,1,2,1,1,550,1109,21,1.897435897,1,serve5
3434,Kristin R Goodman,F, .,138,0.198424093,2,20,2,4,0,3,860,740,24,0.813559322,1,serve5
3170,Cindy E Smith,F, .,162,0.199405173,9,20,4,1,0,2,545,613,30,0.75862069,1,serve5
5975,Alysia R Dsilva,F, .,108,0.234613698,19,23,3,1,1,1,974,676,28,0.838709677,1,serve5
4433,Desmond I Wood,F, .,138,0.185830428,14,22,2,2,1,2,1006,459,27,0.958333333,1,serve5
6443,Alexandria G Winters,F, .,144,0.173091185,9,8,2,1,1,0,724,1351,24,0.741935484,1,serve5
6671,Cathy Y Atkins,F, .,186,1.563518011,19,25,2,1,0,1,689,1098,25,1.045454546,1,serve5
3504,Sumantha U Stuward,F, .,120,0.332884038,5,16,3,1,1,1,616,621,23,0.701298701,1,serve5
3824,Larry Q Roberts,M,2,102,0.168340183,3,16,2,1,0,2,604,414,20,1.06122449,1,serve5
1489,Desmond E Moss,M,2,126,0.019572728,16,23,3,3,0,2,640,415,25,0.833333333,1,serve5
3151,Dillon I Spence,M,1,126,0.046168771,3,9,1,2,0,0,1028,464,26,1.121212121,1,serve5
7764,Elaine V Albright,F,1,132,0.74348769,4,16,4,2,0,0,1085,623,21,1.225806452,1,serve5
6828,Jeremy I Cook,F,2,108,0.805354268,8,15,3,2,0,1,607,840,23,1.245283019,1,serve5
6034,Bernard O Baldwin,M,1,66,0.574803573,16,13,2,2,0,0,604,724,25,1,1,serve5
1691,Daniels E Black,F,1,138,0.01472037,7,16,3,1,1,1,603,561,27,0.523809524,1,serve5
4789,Luke   Watson,F,1,144,0.063280507,17,2,2,4,0,3,546,848,24,2.137931035,1,serve5
3414,Madonna Q Pott,F,1,96,0.352027199,30,28,4,2,0,3,982,1131,21,2.25,1,serve5
2913,Steve U Pott,M,1,120,0.09631385,17,7,2,1,0,2,246,643,23,2,1,serve5
4549,Harry M Carson,M,1,96,0.07220312,20,23,3,2,0,2,1171,459,24,0.637681159,1,serve5
5780,Brooks H Carson,M,2,72,0.097492119,14,23,2,1,0,2,598,983,22,0.75,1,serve5
3453,Glorin R Wilkinson,M, .,210,0.026442897,10,3,3,1,1,1,685,1248,28,1.348837209,1,serve5
6801,Mary M Jackson,M,1,138,0.096740455,9,3,3,1,0,1,531,441,21,0.254545455,1,serve5
5257,Daniels U Gibson,F,1,180,0.180172954,4,14,1,1,0,3,1040,819,25,0.029850746,1,serve5
1683,Cameron W Cooke,M,2,120,2.034333971,18,16,3,1,0,2,568,497,28,0.65,1,serve5
2875,Stanford B Warner,F,2,102,0.019937768,15,19,1,1,0,3,652,793,24,0.470588235,1,serve5
190,Keith H Muldowney,M,1,84,0.110905161,6,16,4,1,0,0,574,472,21,1.777777778,1,serve5
3560,Kristin D Jhonson,M,2,132,0.148844159,19,18,2,1,0,2,669,460,21,1.4,1,serve5
5605,Sam T Lowe,M,1,84,0.422156552,21,1,2,3,0,2,1124,1080,23,1,1,serve5
6193,Augustine L Waugh,F,1,234,0.021653688,15,15,1,1,0,2,535,515,44,1.379310345,1,serve5
270,Britney S Jackson,M,1,150,0.183070296,8,7,3,0,0,2,228,458,22,0.8,1,serve5
4026,Dillon B Hunt,F,1,144,0.137889368,20,25,2,1,1,1,859,685,27,0.764705882,1,serve5
6926,Clint X Green,M,1,150,0.064041354,14,23,1,1,0,0,753,544,25,0.333333333,1,serve5
4301,Carl E Black,F,1,96,0.088277455,8,16,2,2,0,0,652,483,25,0.916666667,1,serve5
7105,Tony I West,F,1,132,0.088163395,4,13,4,0,0,3,612,607,25,1.066666667,1,serve5
6053,Clara U West,M,2,96,0.158299348,16,10,1,1,0,2,655,1233,22,0.939393939,1,serve5
1959,Alysia U Moss,M,1,96,0.03275468,10,4,2,3,0,1,208,633,42,1.294117647,1,serve5
3439,Pele R Brown,F,1,222,0.075931555,8,14,3,1,1,3,555,468,22,0.823529412,1,serve5
4205,Racheal A Connor,M,1,174,0.588270088,15,19,2,1,0,3,294,1251,23,1.56,1,serve5
3745,Carlin B Anderson,F, .,138,0.117932787,4,14,4,0,1,2,501,628,27,1.333333333,1,serve5
5947,Christine U Howarth,M,6,186,0.103287299,21,0,3,4,0,1,1068,452,26,1.243243243,1,serve5
7577,Cummins O Wilks,M,1,78,0.703998732,6,23,3,4,0,0,596,1332,27,1.488372093,1,serve5
4656,James K Marshall,M,1,114,0.250748042,15,7,1,1,1,0,637,1029,24,0.827586207,1,serve5
166,Larry W Besser,M,1,150,0.008838103,11,17,3,2,0,1,798,693,22,1.377777778,1,serve5
5576,Robert N Taylor,M,1,126,0.045670086,5,20,3,1,0,1,623,1197,27,0.857142857,1,serve5
2577,Luke W Murdoch,M,3,120,0.81112472,6,15,2,2,0,2,738,468,25,0.426229508,1,serve5
2991,Neal V Turner,F,2,120,0.071960603,5,22,3,1,1,1,585,615,20,1.019607843,1,serve5
1274,Jhonny I Smith,M,1,84,0.277191561,8,16,4,4,0,0,523,866,21,1.387755102,1,serve5
4725,Brooks G West,F,1,132,0.051605378,13,19,3,1,0,2,575,416,24,0.642857143,1,serve5
4465,Cameron   Bradley,M,1,96,0.04241748,21,21,3,4,0,1,844,516,26,0.349206349,1,serve5
1173,Clint S Walter,M,2,108,0.100386996,5,6,3,1,0,0,561,696,26,0.810810811,1,serve5
3326,Adolph T Wright,F,2,102,0.027545805,0,8,2,2,0,3,1145,709,27,0.863636364,1,serve5
5490,Ralph L Lyod,M,1,132,0.141484425,9,4,2,1,1,2,648,561,28,0.327272727,1,serve5
6227,Jack I Burton,M,2,84,0.060821301,18,0,2,3,0,2,607,412,37,1.086956522,1,serve5
1377,Eve L Rhodes,M,2,174,0.150020619,20,6,3,0,1,0,668,257,25,0.3,1,serve5
7245,Sam R Lyod,F,2,72,0.024994628,21,18,3,2,0,1,232,689,22,1.136363636,1,serve5
2653,Ralph Y Wright,M, .,84,0.014957283,7,16,2,2,1,1,582,506,25,4.545454546,1,serve5
2515,Jill U Besser,M,2,132,0.112244484,30,31,1,3,0,0,503,614,24,0.857142857,1,serve5
3106,Madonna S Sanders,M,6,102,0.141937577,14,5,2,3,0,3,397,571,26,0.577777778,1,serve5
879,Arlene P Green,F,2,96,0.164935451,6,5,1,1,0,3,698,1221,26,0.35483871,1,serve5
7743,Jane Q Hartley,M,3,96,0.490676557,10,5,2,2,1,1,520,604,22,1.50877193,1,serve5
2536,Phil A Wright,M,1,114,0.055393847,19,8,2,2,1,0,563,593,25,0.734693878,1,serve5
2762,Cameron M Moss,F, .,144,0.052177584,1,1,1,1,1,0,869,671,27,1.588235294,1,serve5
4060,Duncan V Gibson,F, .,138,0.152719789,23,30,2,2,0,1,879,667,40,0.943396226,1,serve5
2944,David E Pearson,F, .,162,0.125782819,0,7,4,0,1,2,672,348,23,0.777777778,1,serve5
2489,Britta N Welsh,F,2,96,0.221570519,2,13,1,2,0,2,294,411,39,0.753623188,1,serve5
7366,Jude W Warner,M,1,108,0.048551526,9,3,3,0,1,1,534,409,24,1.944444444,1,serve5
7243,Jane V Jhonson,F,2,96,0.109214949,19,23,3,1,0,3,654,616,26,0.818181818,1,serve5
3555,Carl L Crawford,F,2,126,0.038962026,7,10,3,2,1,1,349,572,26,0.875,1,serve5
621,Sumantha O Atkins,F,5,114,3.6459908,1,1,4,2,0,1,1024,733,23,0.604651163,1,serve5
1044,Clint L D'souza,F, .,132,0.04422905,2,23,2,2,0,1,385,1271,24,0.944444444,1,serve5
7294,Hillary F Warner,F,1,162,0.058546728,10,1,2,1,1,1,355,590,40,1.733333333,1,serve5
5750,Amy G Elder,F,1,138,0.236076609,5,8,1,1,0,2,590,576,21,0.292682927,1,serve5
2134,Alex F D'mello,M,2,120,0.070996782,10,9,3,1,1,1,747,902,22,1.259259259,1,serve5
7041,Ralph J Lee,M,2,156,0.155397852,15,14,2,0,1,1,657,653,26,1.238095238,1,serve5
7635,Arlene C Atkins,M,1,90,0.199981513,17,25,3,0,1,0,250,453,26,0.928571429,1,serve5
7392,Brian T Wingard,M,2,174,0.351213717,17,12,4,3,0,3,886,541,25,0.169014085,1,serve5
6905,Pele N Black,M,1,78,0.180847742,17,8,1,1,1,2,509,406,23,0.909090909,1,serve5
7650,Jeremy U Wilks,M,2,96,0.178716044,0,24,1,2,0,2,630,559,22,1.28,1,serve5
2810,Sally D Hawkins,M,1,90,0.127141096,8,19,1,2,0,0,539,555,21,0.603773585,1,serve5
6845,Currie A Hodges,F,2,108,0.117082748,18,15,2,1,1,3,601,1188,26,0.62962963,1,serve5
7767,Jerry I Maxwell,F, .,150,0.586279605,14,21,2,4,0,3,757,414,24,0.782608696,1,serve5
656,Adolph S Muldowney,M,1,240,2.085028882,17,8,1,0,1,3,586,272,24,0.925925926,1,serve5
2687,Christina P Robinson,M,1,84,0.126152399,21,24,2,4,0,0,776,573,23,0.933333333,1,serve5
2665,Jeanine C D'mello,M,1,114,0.277536122,8,22,2,2,0,1,745,424,50,0.78125,1,serve5
7711,Mary   Birch,F,1,72,0.800635687,3,12,1,0,0,1,668,933,26,1.125,1,serve5
6744,Sumantha Z Winters,M, .,114,0.155426798,17,10,3,0,1,2,286,612,21,0.966666667,1,serve5
966,Michael I Goodman,M,1,138,0.001703883,20,24,4,1,0,0,374,475,25,1.4375,1,serve5
3322,David C D'souza,M,1,84,0.14746931,4,6,2,4,0,3,761,830,21,0.655172414,1,serve5
7643,Clements S Wood,M,1,114,0.235323268,13,7,2,1,1,3,1016,939,27,0.842105263,1,serve5
7526,Carl   Connor,F,1,102,1.028266182,13,0,1,1,1,2,690,450,26,0.24137931,1,serve5
1196,Christina J Robinson,M,1,108,0.054570234,20,9,2,0,0,2,659,691,25,1.222222222,1,serve5
2122,Tony Q Gilchrist,F,2,132,0.063436671,3,15,3,0,0,2,396,278,27,1.230769231,1,serve5
504,Clara N Smith,M,1,102,0.101195152,17,20,3,2,0,0,234,730,25,2.4,1,serve5
429,Rhonda I Bright,M,2,138,0.188756096,9,5,2,2,1,2,596,645,54,0.621621622,1,serve5
3249,Stanford B Winters,M,2,144,0.109568927,1,1,2,2,0,1,1046,594,24,1.176470588,1,serve5
7441,Desmond Z Thomas,M, .,108,0.084423546,22,18,3,2,0,2,874,981,26,1.92,1,serve5
4872,Bond S Hadley,M,1,90,0.150508682,9,12,2,1,1,1,487,240,26,0.679245283,1,serve5
5490,Leo Z Carson,M,1,174,0.155203979,12,22,3,2,0,3,651,590,23,1.083333333,1,serve5
6658,Larry L Fowler,F,1,102,0.002156343,11,9,3,3,0,2,579,460,26,1.666666667,1,serve5
3530,Clive G Muldowney,M,1,78,0.175776197,20,33,4,1,1,0,595,463,22,1.707317073,1,serve5
956,Elaine Y Elder,M,1,66,0.222808386,8,9,3,1,0,1,600,573,24,0.244897959,1,serve5
6700,Clements A Lowe,F,1,144,0.281470608,22,25,2,0,1,0,511,604,26,0.630136986,1,serve5
1841,Amy M Connor,M,1,144,0.257463124,17,24,1,1,0,0,357,1167,24,0.219178082,1,serve5
5818,Currie S Hawkins,M,1,174,0.599370061,3,1,4,1,1,1,217,405,27,1.106382979,1,serve5
4388,Augustine T Rogers,F, .,156,126.158425,0,5,2,2,1,2,610,1018,23,1.454545455,1,serve5
