CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG
1041,Clements P Mcintyre,M,2,162,0.114887216,12,6,1,2,3,1,619,1245,38,0.89119171,0
3831,Ana S Evans,M,2,132,0.183986931,17,9,4,0,2,2,771,604,54,1.168316832,0
2615,Arlene I Hadley,M,1,66,0.542616361,9,4,3,1,0,1,928,1212,37,1.333333333,0
2297,Jill R Shaw,F,1,90,0.617252064,20,7,4,1,1,3,1018,760,32,1.357142857,0
3963,Luke H Gray,M,1,114,0.155695366,11,7,3,1,2,2,261,1075,61,1.913513514,0
2304,Gregory B Fowler,M,1,126,0.88786736,5,10,3,2,1,1,1139,1044,50,1.441340782,0
5625,Paul N Wood,F,2,102,0.317526649,4,12,2,1,1,1,586,927,23,1.782312925,0
6830,Michael G Spence,F,1,114,0.31350482,9,12,4,2,3,1,1107,227,50,1.298969072,0
5705,Neal E Wallace,F, .,120,0.385306793,21,26,1,1,2,1,494,487,31,0.866666667,0
7003,Alexandria P Gilchrist,F,2,108,0.159452371,2,3,4,0,2,2,514,950,47,1.698795181,0
752,Michelle Y Walter,F,2,114,0.297358712,13,7,1,0,3,1,1194,804,26,1.063063063,0
7008,Sally H Rutherford,F,1,132,1.104643088,15,1,1,0,0,1,289,464,28,2.393162393,0
7403,Christina U Murdoch,F,1,102,0.274044767,10,9,1,1,1,2,496,1300,48,1.389221557,0
2551,Sally Q Renne,F,2,174,1.161590068,11,21,3,2,0,2,571,1364,57,1.514285714,0
5282,Pele T Hartley,F, .,90,0.268219025,3,14,4,0,0,3,937,1181,54,0.900990099,0
4773,Suzzane N Ricardo,M,1,150,0.427454146,20,6,4,1,0,1,1029,719,33,1.240963855,0
4110,Ana B Green,M,2,168,0.694242328,8,2,2,1,3,2,899,258,33,1.827586207,0
5661,Ralph C Richie,F,6,84,0.799633693,8,12,3,2,0,1,1149,1059,23,2.110236221,0
281,Henry U Howarth,F,2,138,0.063958447,4,21,3,1,2,1,373,448,50,1.081967213,0
4512,Clifford T Flower,F,2,138,0.257673753,2,24,2,0,3,1,590,800,38,1.1375,0
1792,Howard P Spencer,F,1,72,0.520938861,20,5,2,1,1,0,847,1398,61,1.374301676,0
4722,Adam W Hadley,M, .,156,0.589804045,9,22,1,2,3,0,879,569,53,1.090909091,0
3636,Nicholas F Norton,M,2,126,0.331450058,3,7,1,1,2,3,1161,381,55,1.203125,0
4398,Clements I Lowe,M,1,102,0.004782193,1,8,2,1,1,2,883,714,61,1.220512821,0
1474,Tom E Donald,M,1,96,0.191088659,6,2,3,1,0,3,762,361,38,1.519379845,0
912,Christina H Eastwood,M,1,174,0.143400955,1,10,1,1,3,2,369,710,26,0.814479638,0
2445,Dillon D Hartley,F,1,66,0.295292228,13,0,3,0,1,1,910,916,25,0.493927126,0
2165,Goldie M Crowe,M,2,150,6.672435579,1,2,1,1,2,3,1071,590,37,1.12962963,0
1119,Suzzane X Taylor,M,2,78,0.154838557,5,15,1,0,1,0,1158,352,35,1.161616162,0
2207,Barry   Flower,M, .,126,0.875171293,26,27,2,1,1,0,1181,756,48,0.834782609,0
727,Rhonda H Atkins,F,1,96,0.141177215,19,10,4,2,0,2,703,335,39,0.869109948,0
4869,Britta R Watson,M,3,102,8.550485963,7,16,4,0,1,3,673,444,47,1.83006536,0
5982,Pele K Rutherford,F,2,90,0.404022679,11,4,3,1,2,3,502,246,26,1.00729927,0
6739,Howard V Spear,F,1,90,0.710477983,17,18,2,1,2,2,833,312,26,1.02247191,0
2459,Augustine O Thomas,F,1,126,1.718995617,4,4,3,1,2,1,1091,521,23,1.090909091,0
1605,Adolph D Watson,F,2,66,1.051331254,19,14,2,0,0,3,1006,495,61,1.155339806,0
125,Jeremy O White,M,2,138,0.32031667,18,26,2,1,3,1,520,554,36,1.323529412,0
5382,Britney N Taylor,F,1,102,0.734834203,16,12,3,1,1,2,1027,1036,32,2.085106383,0
481,Tony W Warner,F,1,102,0.7936337,7,12,2,2,3,1,1081,986,52,1.664739884,0
7211,Arlene T Hawkins,F,1,102,6.276295913,10,3,2,1,1,1,617,615,32,0.816091954,0
4848,Daniels Q Wright,M,2,168,0.326321067,5,7,4,0,0,0,1101,1041,41,0.752808989,0
4848,Christian S Lara,M,2,150,0.763385873,19,8,4,0,1,3,221,1119,49,1.645390071,0
1507,Racheal L Waugh,F, .,90,0.656585565,19,6,1,1,2,2,543,1282,41,0.518796993,0
3363,Clarke W Eastwood,F, .,114,0.202188332,14,17,1,0,1,0,1055,631,40,0.83,0
2289,Cindy C Lara,F, .,90,1.053870711,9,9,3,2,2,0,219,834,24,0.666666667,0
528,Steward C D'mello,F, .,96,0.092494476,11,16,3,1,2,3,459,218,48,0.872037915,0
4232,Cindy S Muldowney,F,2,126,0.619828025,0,18,4,1,1,3,445,1036,25,1.765517241,0
4112,Glorin U Powell,F,1,96,1.022114603,17,13,3,0,0,3,734,351,26,0.669117647,0
2086,Richard N Muldowney,F,1,96,0.701348893,20,21,1,1,0,2,625,424,59,0.964285714,0
4742,Irene Q Taylor,M,2,78,0.072138845,14,18,1,1,2,0,643,262,41,0.831858407,0
4822,Bill M Cook,M,2,132,0.186291105,2,18,2,1,1,3,460,677,47,0.807692308,0
5981,Dean D Dsilva,M,1,108,6.406222667,16,16,3,1,2,0,288,1007,58,1.58974359,0
2720,Tim H Fowler,F,1,174,1.262155737,9,3,4,1,1,0,1138,559,38,0.450704225,0
5422,Pauline O King,M,1,108,0.226349903,2,8,4,2,3,3,379,905,48,1.758241758,0
3560,Richard K Morton,F,2,90,0.201732094,16,14,2,1,0,1,1069,433,52,0.555102041,0
2140,Chelsea M Shaw,M,2,120,1.551052776,22,8,3,2,1,1,797,609,60,0.811059908,0
5386,Sally   Turner,M,2,150,0.928586628,18,24,2,1,2,2,1031,1375,57,0.708333333,0
5073,Michelle Y Black,M,1,108,1.322494978,16,22,2,2,3,2,898,554,59,1.694736842,0
7537,Clifford C Gibson,F,1,90,158.0651115,16,21,2,1,1,0,311,945,39,1.07,0
7500,Jill H Maxwell,M,2,66,0.529392101,23,17,1,0,0,1,311,749,29,2.254901961,0
1093,Colin Q King,M,2,144,1.103509087,17,8,3,1,1,1,1060,947,46,1.864864865,0
3112,Barry F Eastwood,M,1,126,0.300453174,21,16,3,1,0,3,278,493,36,1.289340102,0
7101,Judith V Fleming,M,1,186,7.163993301,17,10,4,2,2,0,212,1248,36,1.246753247,0
4296,Steve O Hartley,M,2,96,1.184301411,6,23,1,1,1,2,638,888,26,1.450777202,0
7774,George S Gray,M,2,174,0.312587026,21,12,2,0,3,1,943,856,32,0.839416058,0
3995,Dean D Moss,M,2,114,0.298117591,2,6,2,0,1,2,1199,1343,51,0.654205608,0
4090,Bonnie T Elder,F,2,108,3.462499776,2,9,2,1,0,3,991,845,45,0.979381443,0
362,Madonna B Gonsalves,M,1,132,0.341884682,20,24,2,2,3,2,687,686,40,1.146666667,0
3618,Sumantha I Renne,F,2,84,0.102587369,19,17,3,1,1,3,1164,1158,52,0.913242009,0
5009,Daniels P Richie,F,1,114,0.712534121,0,22,4,2,1,0,851,1229,62,1.756097561,0
5382,Dillon C Mcintyre,M,2,138,0.245904628,3,25,3,1,3,3,833,493,50,1.446153846,0
3384,Larry S Murdoch,M,1,120,1.237160234,21,6,2,1,1,1,952,1093,42,1.61627907,0
2510,Eve Y Waugh,M,2,144,0.548790693,7,3,3,1,1,1,373,790,61,0.727272727,0
3501,Irene F Renne,M,1,114,0.017889904,2,11,4,0,1,2,659,860,25,0.828282828,0
5256,Chelsea Z Wright,M,2,156,0.307832523,11,10,1,0,3,3,351,1239,56,1.32972973,0
2793,Sumantha   Lara,M,1,132,0.838066242,19,4,3,1,1,0,360,1316,39,0.901098901,0
2334,Carl G D'souza,M,1,102,0.538700382,21,23,4,1,1,1,637,1373,37,1.658227848,0
1488,Alex U Rutherford,F,1,126,0.558096785,14,8,3,0,1,2,1010,590,50,1.062937063,0
5296,Rhonda D Cooke,F,2,108,1.34118618,16,22,3,0,1,2,851,566,41,1.36,0
1679,Judith K Lintern,M,2,78,0.507610341,3,15,2,1,1,0,493,816,31,1.062200957,0
1595,Ana A Warton,F,1,114,0.26942691,9,4,2,1,1,3,417,484,43,0.872340426,0
6902,Gregory K Welsh,M,1,108,0.231542732,12,5,3,1,1,1,268,465,41,1.161825726,0
6353,Martin T Lee,M, .,114,7.805713873,1,12,2,1,2,1,327,1114,48,0.600896861,0
6520,Larry A Nicholson,M, .,120,0.486666257,8,17,4,1,1,2,558,901,33,1.128,0
1410,Demie S Gonsalves,F,2,132,0.34819677,13,4,2,1,1,1,814,1090,57,0.693877551,0
2661,Racheal O Richie,F,2,126,0.116768939,3,25,3,2,2,2,717,423,47,2.351851852,0
597,Augustine M Watson,F,1,132,0.495361251,2,4,2,0,2,0,829,1193,25,0.697674419,0
775,Tony   Warton,F,2,108,0.145254336,13,19,4,0,1,2,826,415,44,1.48603352,0
2914,Judith G Botham,M,2,102,0.190996154,18,0,1,1,1,3,894,1244,49,1.022727273,0
154,Demie N Baker,M,1,84,1.139280848,13,7,3,1,2,1,710,202,43,0.906976744,0
1421,Cameron X Lintern,M,1,144,0.890609161,6,19,4,0,0,3,556,1008,36,1.477386935,0
5030,Currie A Mcintyre,F,1,78,0.05160654,9,9,1,1,1,0,244,1039,45,1.291666667,0
2041,Anne Q Wood,M, .,90,0.270990493,11,7,3,0,3,0,827,296,22,0.88172043,0
1678,Cameron W Welsh,F,1,114,0.069412787,7,6,4,0,1,3,254,911,42,1.835294118,0
455,Alysia O Fowler,M,1,120,4.382500369,2,2,3,1,2,3,1038,857,56,2.089171975,0
2247,Jhonny I Atkins,F,2,126,0.139429293,5,0,4,1,0,2,1088,1238,57,0.821428571,0
4367,Judith V Spencer,F,1,114,0.366561317,6,24,2,2,1,2,1172,267,32,0.443243243,0
5778,Dillon U Gibson,M,2,108,1.034814717,3,11,3,2,3,3,969,811,23,1.725490196,0
4459,Neal M Winters,M,1,84,0.553879092,21,16,3,1,3,2,436,600,27,0.581196581,0
1213,Jhonny C Robinson,M, .,96,3.754024945,31,16,1,0,3,0,289,703,35,1.252747253,0
6700,Demie N Fowler,M,1,180,0.051060999,18,6,4,2,0,0,656,685,27,0.936170213,1
4734,Jim R Baxter,M,1,108,0.123161074,20,18,3,1,1,2,528,515,28,2.857142857,1
1681,Sam G Marshall,M,2,114,0.082756769,3,7,1,1,1,1,539,889,22,1.052631579,1
6868,Barry C Shaw,F,1,84,0.152988562,19,16,2,0,1,1,1069,649,26,2.076923077,1
6906,Jeremy D Muldowney,M, .,138,0.076195305,17,8,2,2,1,0,435,564,23,0.96969697,1
3255,Irene H Morgan,M, .,96,22.45868306,18,12,1,1,1,1,1085,586,25,0.45,1
6543,James V Morton,M,2,102,0.078470535,12,14,1,1,1,3,1011,908,23,0.666666667,1
5548,Martin K Wallace,M,1,120,0.082918317,12,11,2,0,0,3,663,1363,23,0.418604651,1
5470,Jeanine O Rhodes,F,2,138,0.385225941,21,7,2,1,0,0,602,688,21,0.75862069,1
4683,Desmond I Sanders,M,1,114,0.994174252,20,16,3,1,0,1,770,649,31,1.65,1
6879,Eve W Jackson,M,1,84,0.162449575,20,14,1,1,0,1,621,1368,22,0.375,1
6965,David L Baldwin,M,1,138,0.093895805,17,14,3,2,1,1,839,304,22,1.225806452,1
5656,Robert L Fisher,F,5,138,0.117593678,20,7,2,0,1,0,559,1067,28,1.724137931,1
3781,Christina I Carson,M,2,102,0.336524616,3,7,3,4,0,1,419,981,26,1.461538462,1
4392,Ralph P King,, .,84,0.040743808,20,0,2,2,0,3,1163,1039,21,1.512195122,1
3061,Richard F Albright,F,2,102,0.085928179,17,9,1,1,1,2,1080,478,23,0.962962963,1
4827,Adolph O Lowe,F,1,114,0.294293285,3,13,1,2,0,1,689,539,24,3.076923077,1
6069,Cathy   Wallace,F,1,150,0.192660448,5,9,2,4,0,1,1059,944,27,0.612244898,1
3700,Clara O Wingard,M,2,132,0.121168762,2,22,4,2,0,1,610,1077,22,1.285714286,1
5679,Augustine W Bradley,M, .,126,0.178126989,2,0,3,1,1,0,486,435,26,0.301886793,1
3501,Augustine U Bradley,M,2,102,0.329762462,6,17,2,1,1,0,1061,650,21,0.684210526,1
5464,David N Richie,M,6,126,0.151137617,13,4,2,1,1,0,537,668,55,3.789473684,1
155,Mary Y Hadley,M,1,144,0.120073342,19,15,2,0,0,0,1112,441,28,0.925925926,1
7377,Adolph J Spence,M,1,102,0.004399902,6,22,3,2,1,3,473,514,27,2.242424242,1
2916,Keith H West,M,2,114,0.003872053,8,3,2,1,0,1,1170,447,27,1.052631579,1
3694,Clifford O Cook,F,2,108,0.098839863,1,24,2,1,1,2,524,384,25,1.217391304,1
3608,Jack E Flower,M,6,84,0.063456099,21,21,2,4,0,3,691,740,24,0.739726027,1
3138,Michael I Gonsalves,M,2,126,0.200360393,14,15,4,2,0,1,677,1052,27,1.24,1
6684,Brian I Potter,M,2,96,0.007162402,19,10,3,0,0,3,655,841,24,1.684210526,1
6812,Luke D Bradley,M,1,114,0.005995468,21,23,3,1,0,3,1186,395,20,0.829268293,1
6638,Daniels V Winters,F, .,120,0.28409327,6,16,4,3,0,3,604,462,21,0.954545455,1
3458,Demie C Cooke,M,1,138,0.37837025,0,19,1,2,0,2,485,424,21,1.692307692,1
1524,Colin L Crawford,M,5,126,0.094265955,15,10,3,0,0,2,660,266,25,0.647058824,1
1410,Sumantha A Spencer,F,2,66,0.040682885,12,11,2,3,0,1,377,552,27,1.111111111,1
2890,Brooks R Rutherford,M,1,96,0.124392002,13,19,4,2,1,2,889,551,48,1.157894737,1
6760,Rhonda V Birch,M,2,168,0.353741332,15,9,2,0,0,2,699,680,26,0.818181818,1
4666,Anne U Warton,M,2,102,0.324662193,1,21,4,3,0,3,330,554,27,1.833333333,1
5160,Goldie I Barlow,F,1,132,0.151553302,8,1,1,0,1,0,489,969,23,0.780487805,1
3539,Solomon S Walter,M,1,96,1.5642894,9,9,3,2,1,0,545,450,25,0.930232558,1
3495,Tony   Adams,M,2,144,0.006533165,2,8,1,0,0,1,681,941,22,0.977777778,1
2850,Clint R Murdoch,M,2,126,0.009808231,21,16,2,2,1,0,665,705,26,1.148148148,1
4307,Alysia Q Crowe,M,1,120,0.125856848,18,8,4,1,1,3,1089,559,23,1.111111111,1
4008,Barry B Cooke,M,1,78,0.102748702,12,15,2,0,1,0,950,523,27,0.638297872,1
2045,Sumantha Q Gilchrist,M,2,114,0.069479646,11,13,3,1,1,1,543,454,27,0.41509434,1
5386,Clifford I D'souza,F, .,102,1.978882382,6,12,4,1,1,0,845,477,25,0.75862069,1
2150,Tom I Adams,M,3,174,0.003731148,5,20,3,3,0,3,542,649,20,0.523809524,1
5228,Mary P Connor,M,1,102,0.236707719,1,17,3,1,1,1,943,570,21,0.56,1
1355,Debbie A Warner,M,2,120,0.210122749,17,27,1,0,1,0,437,602,26,1.4,1
2016,Judith T King,M,2,126,0.046875095,8,19,2,1,1,3,628,565,22,0.912280702,1
6271,Kristin   Barlow,F,2,138,0.091797003,17,17,4,1,1,0,623,582,21,1.407407407,1
4127,Jeanine R Crowe,M,2,144,0.109438112,17,1,3,4,0,2,571,553,25,2.814814815,1
5903,Adolph G Waugh,M, .,132,0.178340686,15,16,2,3,0,2,560,494,24,1.081081081,1
6884,Ralph S Jones,M,2,138,0.065765659,15,23,2,1,1,0,354,452,40,0.5,1
617,Chelsea   Burton,F,1,90,0.125615422,8,19,3,2,0,3,227,479,24,1,1
4944,Augustine F Morgan,M,2,138,0.348703698,16,9,2,4,0,2,1038,486,23,0.638297872,1
6619,Hillary F Gibson,M,1,90,0.055333157,19,21,4,2,1,1,759,521,24,0.949152542,1
5707,Christine U Wingard,M, .,102,0.122823021,20,23,1,3,0,2,544,877,26,0.690909091,1
5110,Racheal T Nicholson,M,4,132,0.088392654,6,17,3,2,1,1,1182,693,27,0.912280702,1
3304,Jerry   D'mello,M,2,78,0.097050715,14,17,4,3,0,3,638,415,26,1.684210526,1
1565,Carlin F Fisher,M,1,138,0.026497559,29,32,2,0,0,1,853,369,20,5.6,1
896,Christine Z Flower,M,2,132,0.020491065,19,3,2,2,0,2,640,667,20,0.914285714,1
1064,Bernard L Goodman,M,2,156,0.325488299,15,20,3,1,1,3,733,485,25,1.5625,1
2004,Keith P Wallace,M,1,108,10.55278707,12,2,2,1,0,2,1031,208,26,2.057142857,1
416,Jane G Grant,M,1,126,0.743960923,4,9,3,0,0,0,599,1055,55,2.608695652,1
1855,Michael A Botham,M,1,72,0.249493853,16,16,2,3,0,3,1121,530,21,0.931034483,1
4967,Ralph M Hodges,F,1,132,0.844546029,12,13,2,2,0,1,1175,287,24,0.470588235,1
1285,Duncan L Bright,M,2,96,0.182829331,21,10,3,1,1,1,538,944,51,0.741935484,1
378,Carl X Smith,F,4,138,0.003475985,21,23,2,2,0,3,1108,602,24,1.454545455,1
5953,Phil B Albright,M,6,174,0.168168437,17,16,4,2,0,0,339,609,22,0.76056338,1
5803,Barry N Mcrae,M,1,102,0.047871467,1,4,1,1,1,0,591,432,22,0.941176471,1
2823,Jeanine F Gilchrist,M,2,138,0.018316319,23,19,1,2,0,2,269,630,24,1.777777778,1
7732,Currie X Rutherford,M,2,138,0.144730399,13,25,3,2,0,1,608,783,26,1.235294118,1
2066,Jack U Turner,M,1,132,0.104752606,16,7,2,2,0,1,895,603,20,1.434782609,1
2913,Alysia D Renne,F,2,78,0.585170614,9,20,4,1,1,3,632,668,23,0.724637681,1
7652,Chelsea F Donald,F,1,114,0.214802165,5,24,2,1,1,0,573,447,27,1.55,1
2709,Howard F D'mello,F,1,90,0.074738718,20,24,4,1,0,0,621,576,24,1.476190476,1
6717,Marilyn L Wallace,M, .,120,0.293915937,19,3,3,2,1,0,627,634,23,1.041666667,1
394,Arlene D D'souza,M,1,96,0.185096417,12,24,3,3,0,0,418,508,24,2.071428571,1
2766,Russel W Gonsalves,M,1,150,0.118042961,16,23,2,3,0,2,1048,570,21,0.777777778,1
6237,Debbie K Adams,F,2,192,0.038591048,4,25,3,2,1,0,615,636,23,0.340425532,1
6383,Debbie V Lara,M, .,156,0.010337576,2,6,1,3,0,2,363,444,28,1.954545455,1
6414,Nicholas C Hunt,F,6,96,0.142687588,17,23,3,2,0,3,845,543,54,2.424242424,1
6992,Jude A Barlow,M, .,84,0.178973398,0,18,3,1,1,0,666,1051,22,0.875,1
6565,Ian N Welsh,M,2,132,0.000434405,17,18,2,2,0,0,655,715,27,0.382978723,1
4974,Sally L Spear,M,2,168,0.351199297,31,30,3,4,0,2,816,440,26,0.259259259,1
5817,Jane D Spencer,F,1,138,0.044627772,20,23,3,0,1,3,649,635,27,1.736842105,1
291,Bond W Wood,M,2,84,0.072686733,6,8,2,3,0,3,700,1009,24,1.15625,1
1444,Christina Q Hunt,M,1,138,0.42184378,2,15,2,2,0,1,476,559,22,0.8125,1
5013,Judith M Hartley,M,2,150,0.170261843,1,5,1,0,1,0,603,902,47,0.826086957,1
4574,Leo E Welsh,M,2,84,1.625805333,6,24,3,1,1,3,308,782,25,0.935483871,1
